"B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A"
-12.5375,352.591,534.916,231.997,432.703,212.978,320.556,518.872,3047.3,3015.85,2965.81,2131.16,1259.22,734.453,-956.16,-681.015,-166.311,-109.145,-671.677,-73.04,176.064,75.0112,248.44,1346.28,634.6,129.2,-101.32,272.12,-115.76,-112.12,482.44,177.16,537,719.08,555.28,608.68,1271.52,1179.68,1739.5,-272.038,1538.95,1563.97,403.637,216.212,99.8375,428.05,587.037,-565.775
60.0844,934.734,1090.44,-23.2156,168.141,611.681,176.109,1277.02,3615.85,3735.33,3787.39,2229.5,1652.4,1175.39,1007.62,919.536,62.1462,387.714,-103.957,733.305,965.394,-621.047,90.36,1681.12,689.96,499.76,285.04,217.76,279.8,131.56,623.04,584.12,868.16,998.96,634.48,1492.76,1672.48,1572,1927.54,-247.1,1357.21,1758.84,1405.51,1028.91,154.525,818.475,816.55,839.125
334.475,592.716,104.391,38.0375,381.703,-169.894,630.966,769.994,2159.05,2046.85,1747.6,1330.04,1020.16,972.134,613.578,505.677,417.075,137.365,-266.845,-724.901,205.944,280.54,457.68,960.72,880.92,454.36,254.96,724.72,351.64,-299.76,456.6,540.92,1101.4,1026.2,936.44,1208.72,1482.6,1215.64,66.325,176.137,823.462,1105.91,1096.2,886.638,522.025,1054.81,-990.412,48.2125
704.119,250.909,631.975,-127.872,-158.95,-1.38125,63.325,365.766,2012.32,1861.77,1617.92,1352.3,1552.1,672.403,344.45,850.335,150.022,-78.5387,210.509,741.916,251.697,-1210.24,121.24,1049.64,775.36,350.28,321.68,-135.36,397.68,-162.48,334.4,662.96,546.32,399.48,497.44,725.36,1091.92,970.16,1206.36,-505.925,1013.08,737.975,303.188,1336.47,747.862,584.15,-635.95,4.2
690.944,476.584,433.5,761.494,247.722,178.766,485.934,870.453,2763.3,3416.36,3101.54,2310.62,1067.33,1401.6,-110.909,-361.465,-258.753,446.955,600.09,577.057,244.539,-395.806,48,954.84,945.28,129.04,470.2,109.36,-43.04,-149.28,15.84,597.04,327.48,372.04,150.96,987.12,1368.6,944.72,1084.39,581.175,1806,1224.74,1027.25,471.887,-22.3125,665.787,549.763,242.637
341.275,530.453,516.322,131.803,-338.513,321.141,1006.88,520.306,1510.03,1803.17,1806.94,1116.42,694.025,645.256,943.503,732.786,190.796,65.7775,13.4875,755.922,216.319,-914.556,521.08,760.52,446.08,251.48,-111.16,442.24,183.84,91.08,411.04,603.64,585.28,698.76,572.88,1052.44,990.6,914.52,1255.54,449.75,653.888,635.425,-13.0375,9.975,-228.55,687.75,941.587,545.825
-305.363,826.891,1004.59,598.719,233.484,358.806,411.613,746.725,3974.23,4125,4008.97,2855.2,2236.08,1922.43,-154.38,-185.92,-53.95,257.611,156.04,-419.669,1203.71,-18.7787,-62.64,1599.32,897.12,607.04,689.96,424.32,-24.16,-176.16,331.8,785.6,615,809.44,1110.64,1413.8,1349.16,1680.8,2376.32,411.6,2683.8,1560.12,1231.39,1611.84,459.112,1623.91,631.662,330.05
154.859,420.431,350.891,-323,42.075,478.975,156.506,966.397,1939.33,2259.09,2345.89,1375.99,1094.06,696.628,131.762,511.176,323.492,415.622,306.374,338.017,-266.534,-192.664,457.4,764.76,417.36,378.36,306.48,222.28,75.24,-359.44,315.6,596.08,575.76,742.36,574.16,965.52,1209.64,731.8,1171.8,-378.962,1259.39,1416.45,708.575,570.5,493.675,709.8,169.662,-362.862
466.225,352.166,37.9844,32.8312,24.9156,334.316,632.453,890.163,1511.09,1516.77,1795.04,944.562,439.344,397.959,408.152,1042.38,-419.565,-262.073,309.694,170.565,233.334,991.124,453.8,731.52,561.12,213.36,165.4,14.32,-243,622.56,232.6,507.84,434.8,601.08,966.68,1311.36,1114.8,688.24,-4.375,-4.8125,279.038,732.987,266,578.725,285.95,16.8,-160.912,737.625
70.9219,17.6906,148.803,557.122,202.459,129.147,538.581,657.581,1803.28,1897.57,1775.7,1648.84,984.938,968.894,-512.11,710.169,896.296,-141.619,-507.649,-586.084,45.7537,283.549,175.24,1255.48,860.48,137.32,74.28,459.36,81.28,140.32,279.48,447.48,833.88,568.48,326.72,1230.16,1407.44,1244.64,634.2,-344.663,536.987,971.862,421.837,668.5,-10.675,407.4,1349.51,880.688
