"B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A"
784.178,97.8563,-364.331,116.716,267.962,74.0031,335.591,782.213,1977.63,1638.91,1145.22,1173.58,392.913,185.566,-795.347,616.275,856.871,473.723,773.56,13.28,821.596,257.196,19.68,288.36,81.6,-37.32,-73,47.84,259.96,15.92,184.68,587.76,524.04,535.04,625.8,1174.12,1149.2,711.48,15980.4,517.65,7891.36,5066.95,2177.61,1252.47,617.225,1711.41,345.275,138.25
491.513,-146.413,35.3281,577.15,-884.159,-62.2625,339.15,596.116,1093.63,563.284,917.841,227.428,492.416,508.034,-84.3487,637.544,5.6025,149.089,-64.325,769.203,1166.46,-48.555,87.84,999.64,565.36,316.36,69.92,-36.2,-158,376.56,503.84,691.48,686.76,805.4,845.16,1055.36,1089.36,682.36,5478.11,-115.938,2837.45,1912.14,1201.64,630.875,1072.92,778.05,854.7,555.537
132.706,-196.934,-428.878,-135.309,48.0781,313.809,318.484,22.7906,879.378,614.656,208.409,186.097,538.475,-253.088,727.91,-393.731,175.96,-1020.8,-773.871,-869.321,206.151,-212.376,94.36,228.12,151.36,158.24,-152.92,148.6,43.68,-105.96,323.12,531.76,398.08,570.68,859.28,1136.2,393.04,289.28,7082.07,117.512,4033.93,2676.01,1495.03,967.575,150.325,-254.712,-695.275,494.025
373.469,248.094,399.394,18.275,163.838,261.694,807.288,829.388,1769.81,1269.1,1169.87,810.741,88.5594,-13.1219,391.76,-125.952,-5.29125,146.806,-404.314,-113.088,-671.055,300.979,-84.56,219.36,367.08,-304.16,239.48,-199.84,-351.84,217.72,509.92,523.8,109.84,441.4,998.92,786.76,463.76,362.12,12964.5,-98.9625,6568.19,4157.04,2412.72,892.237,559.825,72.975,67.9,-373.45
761.281,-130.953,-71.9844,-364.172,-118.575,-490.131,366.616,1029.93,1439.69,720.694,468.562,180.519,338.247,317.209,596.147,862.266,-36.3125,-54.1575,226.798,953.878,265.392,258.753,333.4,488.72,443.12,-2.68,-267.96,246.6,229.6,227.64,348,195.6,345.36,606.64,744.36,1204.28,896,518.52,8253.35,553.263,3694.25,2557.62,636.737,868.525,969.938,414.663,-109.287,583.888
676.441,-163.413,337.397,337.344,95.9438,296.438,14.7688,776.475,1228.3,979.306,1060.27,391.106,-137.966,267.113,178.865,323.908,774.286,-654.247,-199.926,-919.951,739.115,759.657,-45.96,682.32,227.8,-0.08,-129.16,555.48,-212.28,-123.32,621.92,643.56,679.76,357.68,796.84,809.84,936.92,475.24,9997.05,718.55,4249.17,3173.8,1258.34,2429.96,561.225,-310.188,267.137,329.262
529.391,444.603,-268.919,118.788,-83.5125,-407.469,555.209,317.05,1299.92,1430.02,512.709,-103.594,406.619,414.906,883.639,327.539,85.905,915.386,907.19,-64.5325,93.79,712.347,324.92,423.44,-3.16,-243.36,61.12,344.24,286.92,305,84.4,496,708.04,587.6,760.32,867.32,569.96,264.08,8719.29,-484.837,4319.61,3522.57,1714.39,757.138,918.05,1005.9,-140.613,-805.962
586.553,-194.013,17.2656,179.084,155.072,423.778,595.053,1252.1,2024.06,1502.43,711.716,431.853,442.159,596.169,-42.5375,244.746,65.57,293.924,498.83,1255.38,-206.462,403.587,641.24,749.72,545.64,273.36,160.32,481.2,-28.44,719.32,510.44,378.68,803.4,917.12,699.56,1512.36,1267.04,774.32,14840.6,319.637,7234.59,5609.1,2607.15,1659.26,875.7,593.425,940.712,671.3
294.1,-108.959,-127.713,409.859,119.797,572.475,594.681,647.381,1508.8,1356.92,1525.75,580.231,356.575,537.147,-471.336,581.726,659.435,-126.679,570.21,-166.726,842.139,-89.9512,325.4,673.44,535.72,-370.92,60.08,117.44,431.2,-278.68,535.52,1225.08,698.4,1261,840.08,1304.76,787.08,590.32,13383.2,137.113,6820.89,4585.61,2146.2,1255.45,1109.32,745.062,41.0375,807.1
543.362,-113.581,227.588,-568.544,96.7938,312.375,139.772,446.675,1100.75,415.331,421.653,235.556,42.1813,-308.231,-531.511,-114.955,107.277,-204.699,-495.821,-585.461,280.021,961.14,-42.88,112.96,-94.8,196.72,273.64,380.76,10.24,427.64,329.48,389.6,365.48,596.68,521.84,830.24,469.56,405.68,5668.16,-92.4,3156.74,2223.64,645.05,1182.04,725.987,-34.5625,522.55,504.525
403.803,16.9469,213.775,-13.9188,379.312,142.641,307.116,822.853,1313.83,891.225,719.153,130.528,37.7719,434.297,267.156,181.666,297.244,528.917,-935.617,520.203,-276.598,122.114,276,102.64,83.64,-209.04,349.4,281.32,285.24,210.04,154.16,479.84,466.4,530.16,440,738.96,571.68,242.4,8600.9,-247.887,3396.84,2380.79,1442.53,319.55,647.15,789.95,355.25,-213.938
504.794,478.497,-67.15,46.1125,-440.406,162.828,178.872,703.216,1788.56,1524.26,1168.33,519.031,-71.0813,112.306,-76.0488,1386.31,-18.7787,415.104,-170.98,285.209,-548.941,-371.944,207.72,539.28,155.16,379.32,322.16,-149.08,138.12,280.04,6.12,428.88,347.04,850.28,614.64,742.92,740.28,496.6,13755.2,-355.512,6395.02,4783.71,1734.42,1023.31,1260.88,835.275,1158.67,-101.412
444.709,25.7656,81.1219,-23.9062,68.85,18.0625,608.866,1043.27,1492.87,603.713,822.428,437.166,703.747,435.997,-225.552,721.685,182.807,454.321,535.557,804.062,-87.0462,-481.296,232.76,642.56,470.04,217.4,409.92,239.76,151,325.92,158.44,876.52,808.24,622.48,784.6,1209.6,1098.88,606.44,8868.3,-33.775,3991.14,2962.31,2140.07,676.9,491.925,237.65,407.05,581.875
675.856,37.4,177.172,-151.778,-251.759,293.197,380.375,506.441,1176.77,774.244,541.078,-167.238,37.4,518.022,-44.9237,529.54,-293.094,346.94,342.686,-207.292,26.2487,223.685,-37,816.72,438.52,319.32,67.8,48.44,229.72,159.96,395.52,712.4,477.92,545.88,719.08,866.52,716.2,577.96,6400.89,301.438,3401.12,2621.24,1820.7,687.575,560.525,576.8,135.012,292.425
602.809,108.428,-76.4469,268.281,127.022,45.1031,387.6,953.859,2268.38,2046.48,1115.15,483.278,395.038,-130.741,896.193,-208.33,267.156,14.2137,-85.075,-51.1488,-460.443,250.037,213.4,683.32,345.48,341.88,121.56,-351.84,63.04,50.36,546.04,594.28,459.92,889.84,787.12,1210,684.96,644.32,17066.1,379.487,8702.84,6043.45,3432.89,1952.91,1080.8,943.688,-59.0625,696.938
