"B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A"
939.091,610.3,-140.994,351.847,29.9625,429.144,352.591,388.556,71.0813,209.206,193.322,1008.15,471.325,394.613,1830.15,2369.55,2765.25,2442.59,1406.95,497.689,691.805,499.037,-223.8,672.16,823.76,720.4,249.4,450.16,709.76,340.88,491.52,380.4,442.36,643.32,599.28,1210.28,957.4,801.96,31.325,760.287,558.6,1636.95,7429.1,6528.29,6601.52,6891.32,3045.18,3222.89
395.888,670.278,450.766,700.347,91.1094,180.094,154.913,414.588,221.213,200.441,754.481,469.731,372.353,1051.08,2927.93,2630.06,2452.65,2581.51,1052.03,1007.31,220.988,168.49,-160.24,689.56,745.64,731.24,-13.44,213.36,455.08,-307.68,523.76,967.72,435.28,624.36,683.8,735.56,369.48,286.8,591.062,1315.56,3.5,2096.41,7178.85,5900.04,5657.49,6789.82,3249.66,2775.5
124.206,528.966,-121.178,395.675,46.1125,67.3625,507.716,399.978,889.312,-309.878,476.213,171.859,157.781,908.119,1105.04,781.756,1630.74,1510.29,806.967,285.624,386.469,343.516,-243.24,752.68,194.72,485.56,-155.88,298.36,349.92,-12.04,-24.24,571.48,596.88,321.8,778.12,746.52,534.88,106.88,538.562,1308.82,-684.688,715.487,3869.6,2615.29,2191.44,3893.84,1780.97,870.45
697.266,536.031,223.072,470.103,345.206,407.575,95.6781,801.869,229.766,762.45,465.853,438.653,849.681,146.041,2565.74,3368.66,2527.66,2660.77,1680.75,1758.25,1640.91,260.516,56.4,565.2,1208.2,290.88,644.04,285.08,263.04,-29.56,483.56,487.76,816.8,707.44,1045,1232.56,393.12,850.84,340.9,1299.29,53.725,1842.22,8573.95,8135.49,8177.05,8886.59,3562.65,2618.26
226.95,419.05,164.794,556.75,537.838,72.25,214.838,18.8594,-270.3,551.544,481.366,637.872,641.112,301.059,528.399,1783.36,1103.59,695.851,1106.8,198.162,-703.84,-139.44,113.16,490.88,161.6,305.28,109.68,244,130.36,187.84,539.96,442.04,201.16,912.52,808.32,990.84,684.6,816.32,463.312,651.35,53.375,695.712,4055.54,3501.75,3200.75,3469.99,1054.46,1215.81
-211.491,62.9,521.847,72.6219,71.9844,163.678,397.8,390.256,392.966,122.134,1050.44,640.634,581.241,781.15,1513.3,3648.06,3089.26,2389.05,1611.03,866.312,1398.45,574.671,164.8,588.36,541.6,681.4,355.8,-8.96,-214.36,462.24,134,420.88,253.12,820.2,978.24,774.36,900.32,432.56,-148.925,956.812,356.038,1902.69,9374.05,9016.61,8166.11,8705.72,4076.01,3131.8
750.231,-17.3188,30.4938,104.656,368.741,-1.64688,220.363,647.913,845.113,35.8594,637.766,687.597,371.238,426.859,-141.515,1319.39,987.077,1700.57,817.135,1026.19,1091.55,168.386,538.6,461.36,667.88,307.56,424.68,-11.56,272.24,267.2,472.8,539.68,977.92,951.2,707.4,1372.64,1319.4,828.88,1192.71,483.35,569.013,1345.05,4555.95,2976.93,3718.31,3662.75,1785.35,603.837
468.191,651.419,80.2188,246.659,405.238,444.019,411.028,382.925,158.366,601.269,610.406,606.688,747.15,640.847,2563.14,2071.58,1250.29,1750.37,1135.13,2017.52,1167.5,1201.63,181.4,594.16,530.04,711.92,190.16,116.4,-3.04,74.08,457.72,215.6,537.44,530.16,657.92,133.64,160.84,467.44,-9.1,1405.69,799.575,1768.2,6484.89,5462.54,5828.46,6399.23,3388,1707.21
189.444,-221.691,568.756,133.503,159.694,86.275,651.472,847.875,233.75,393.338,582.569,341.169,-48.025,268.866,1865.94,900.965,189.136,448.304,1270.52,205.321,161.85,594.28,-305.28,839.28,479.24,360.32,-128.04,248.08,167.04,-177.4,-64.6,594.28,428.04,423.64,742.48,920.32,723.32,594.76,340.462,-290.15,716.888,94.2375,3405.32,1480.85,2216.64,2623.16,1069.25,652.05
399.766,602.066,632.931,556.963,-428.825,-29.6969,576.619,1129.49,682.922,600.684,229.606,975.322,369.591,305.363,2884.04,2849.18,2899.92,2543.02,1233.69,1297.39,1354.25,518.958,458,782.88,327.2,272.76,673.52,432.2,267.08,175,671,662,474.4,743.2,730.8,1112.68,937.92,681.32,496.65,825.212,-78.3125,2021.78,6947.94,8307.16,6738.55,7649.07,3820.95,1860.95
