"B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A"
532.206,24.3313,167.716,-12.1656,526.894,-154.753,18.8594,406.3,881.131,592.609,298.669,473.291,199.856,269.45,-307.1,345.902,-85.6975,-816.097,46.3762,268.401,267.26,-445.606,-166.12,511.16,254,228.6,46.4,278.16,-27.4,170.04,447.48,564.24,718.28,567.88,806.28,720.12,929.12,808.48,6255.99,-548.013,6087.38,6055.35,2495.5,1706.42,1829.45,800.188,470.225,585.025
63.6438,54.0813,-140.409,768.188,240.391,222.381,668.366,705.819,328.472,836.134,654.234,504.581,825.616,88.2406,412.095,-479.014,-50.63,965.394,100.637,330.236,786.944,882.497,48,443.16,42.84,-168.36,10,367.76,91.6,32.44,402.64,574.16,883.04,526.08,961.56,1143.24,566.12,592.8,9231.6,527.975,8778.44,7957.25,4428.99,2862.39,2511.95,1236.99,566.037,545.562
608.706,-191.463,135.947,-143.438,302.6,64.6,425.053,827.634,644.141,1282.38,309.825,354.238,127.128,133.45,447.889,975.146,43.16,377.131,563.57,-179.176,366.549,432.326,369.32,518.16,25.92,125.4,197.72,384.28,170.92,133.76,456.04,642.16,253,523.36,797.08,1340.84,782.76,575.16,10457.9,102.725,9359.17,8806.26,4379.02,3420.2,2139.64,2182.77,1316.88,-479.325
251.016,496.559,160.969,91.8531,42.5,-80.75,590.591,1136.82,693.6,740.775,483.65,785.772,427.444,205.806,119.001,244.539,158.53,-204.595,-192.352,142.241,-457.122,45.9613,130.32,1419.44,619.28,220,145.76,233.68,289.88,484.2,360.36,692.04,708.68,1017.52,1025.24,1421.08,1195.56,912.04,5184.02,-8.8375,3436.91,3268.21,2858.01,1280.04,1341.2,737.975,544.425,221.2
627.459,80.9625,375.488,258.506,-126.703,375.806,481.153,1011.34,958.163,812.706,545.009,601.322,508.938,308.337,559.316,299.941,-931.26,1195.61,574.049,-64.0137,730.711,984.484,16.44,1293.28,870.72,344.52,230,163.72,204.52,-162.6,356.84,725.16,699.04,1322.12,1352.68,1999.64,1213.36,1054.6,5664.66,130.462,5243.7,4897.9,2469.69,1556.54,1829.97,1879.76,1006.25,467.862
429.197,56.6313,-84.3094,150.344,-183.494,-107.631,83.9375,454.538,540.919,349.616,409.647,177.438,160.172,379.1,576.124,-256.885,20.4387,681.741,-89.0175,-154.38,-181.147,1016.65,182.32,536.44,-75.16,193.52,296.48,91.56,-1.72,264.48,270.28,331,720.04,591.08,453.04,1333.28,896.84,1050.6,7304.76,458.062,7301.88,5996.9,2649.06,1458.71,1007.21,1878.01,-340.987,259.612
162.934,54.4531,294.153,-2.49688,5.63125,-248.731,429.834,504.581,597.178,815.841,597.019,423.034,12.4313,47.8656,57.0625,718.676,1160.65,52.29,86.8387,406.804,513.977,484.512,345.52,851.28,345.48,181.32,427.08,73.84,309.84,46.4,561.08,218.44,1079.44,487.32,457.08,1259.32,1092.6,759.44,6176.1,333.812,6030.24,5203.8,2505.91,1951.6,1325.8,2081.62,528.325,664.125
145.297,55.9406,-145.669,-155.125,535.394,585.119,641.112,455.334,1058.99,710.281,681.275,513.081,538.369,149.387,646.466,-223.685,-369.454,211.857,-448.408,-566.786,258.545,546.866,23.96,891.08,532.28,400.68,409.68,-253.2,119.4,-7.96,542.2,614.72,734.88,845.4,1264.92,1101.68,1020.52,685.64,12067.9,813.312,10019.2,9416.75,4517.19,3543.49,2794.31,2140.16,1687.35,383.25
551.809,257.816,156.188,666.506,117.3,390.309,516.003,171.328,978.35,1168.01,1029.14,391.266,570.031,61.0938,425.167,-766.09,568.758,657.36,-637.855,-406.077,762.977,245.265,383.08,845.12,804.8,323.72,286.68,458.4,350.12,195.2,421.64,620.64,521,746.68,849.24,897.64,516.36,866.6,13902.9,-289.45,13775.6,11790.5,6787.38,4551.75,3101.79,1901.29,1512.53,189.525
167.238,-190.294,-41.7563,-248.891,-231.784,47.0688,426.647,1000.5,753.206,1089.7,598.241,175.631,243.366,255,862.474,903.351,217.564,-506.507,729.674,257.3,-84.245,-417.386,549.36,889.84,539.28,230.84,131.88,92.52,347.24,13.72,589.8,745.68,627.76,1384.04,1106.88,1758.64,1119,656.76,6221.6,768.162,5490.98,5037.2,3343.9,1816.5,1298.24,258.562,-18.725,223.825
331.128,500.119,12.2719,226.259,53.125,71.1344,279.225,87.1781,659.759,1016.55,957.312,731.85,313.331,727.6,371.736,1052.34,1.55625,-119.209,171.81,619.906,143.486,281.992,168.24,598.4,583.6,-160.48,457.56,157.84,411.24,53.48,555.56,421.28,452.64,1017.72,957.64,1116.4,755.52,497.32,14413,-161.787,12386.2,11080,5688.02,3822.26,3240.12,2708.12,869.4,1115.01
830.609,350.784,-480.25,-61.9969,246.978,-100.088,637.713,944.828,1090.92,1163.65,999.175,544.744,291.125,767.55,-811.74,-6.0175,-311.561,27.7013,-651.965,613.992,705.396,250.452,279.08,626.16,249.64,156.48,160.96,494.36,-168.96,99.4,162.2,524.2,566,913.16,926.36,893.08,1102.56,826.56,16617,848.312,15388.6,13187.7,6566.61,4353.91,3535.61,2508.97,834.138,508.55
444.231,432.066,-509.416,130.156,17.3719,198.209,271.681,429.622,764.309,564.4,733.603,491.778,324.222,475.894,-358.664,-656.426,-576.02,935.721,51.6675,951.284,-395.288,778.851,298.56,699.48,316.44,102.84,-147.6,-195.32,-178.76,60.04,175.24,566.76,339.4,576.52,699.4,987.24,656,146.04,14446.4,625.975,13100.7,11375.4,5962.95,4126.76,2985.41,1930.25,1306.64,994.962
320.397,-66.3,156.081,94.5094,-205.594,-37.9844,545.381,610.725,866.416,784.178,684.569,891.119,110.713,422.716,-154.276,239.351,-574.671,325.775,-194.946,-254.291,-157.077,-19.09,63.52,393.4,91.2,-12.32,135,220.4,60.36,78.08,538,455,683.04,759.96,787.68,847.16,674.76,439,9470.91,144.2,9043.04,7914.9,3573.59,2583.7,2177.44,1229.72,1222.03,1192.89
510.638,365.766,24.3844,838.738,-84.5219,363.216,591.388,538.05,937.869,562.222,376.125,1074.88,355.991,140.675,-392.071,-91.8187,1393.47,-188.721,293.612,-259.894,-222.336,37.2463,500.4,546.24,406.8,126.84,267.08,121.64,32.56,-20,289.88,943.28,700.96,363.16,815.16,1409.12,929.52,568.2,5501.39,434.087,5293.23,5110.61,2482.46,2124.32,1581.65,1184.92,519.75,451.675
