"B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A"
137.806,440.406,-38.25,-401.094,133.981,227.322,2681.27,3047.36,1016.28,1085.24,535.872,464.631,324.594,-12.4313,-203.869,312.702,171.602,150.749,-503.706,78.6425,453.284,473.204,-242.32,562.16,20.72,132.28,333.44,72.52,-139.52,188.04,2.32,246.04,363.6,619.88,439.36,631.24,692.6,399.76,440.825,265.737,363.125,936.95,-92.75,293.3,115.85,142.625,-234.938,719.775
461.072,220.522,509.044,176.959,197.041,-115.175,1934.07,2398.86,629.956,349.562,387.972,-35.1688,155.656,162.35,400.89,204.076,-521.344,-106.655,-682.883,749.905,407.53,-231.259,210.16,306.8,317.28,315.04,258.24,-191.88,3.52,162.96,403.2,431.56,960.48,1005.92,450.96,1096.64,634.52,657.92,-62.125,756.875,64.4875,93.8,451.762,-28.7875,373.012,333.288,-196.787,217.35
522.272,-135.947,-108.481,367.997,233.909,-63.5906,3998.61,4297.18,1271.28,1194.2,-8.12813,66.5125,30.3875,198.05,302.327,-540.122,243.294,356.589,-430.562,1272.7,287.595,1575.55,-22.28,266.76,-22.88,419,200.24,-172.76,-218.84,191.92,415.12,596.04,522.2,703.88,819.28,1214.2,707.4,490.4,-200.025,370.737,188.387,513.537,-126.7,-56.7875,243.775,1008.09,358.75,404.688
456.238,263.606,387.6,-222.594,106.356,-204.053,2187.74,2492.94,1004.7,938.666,505.963,105.506,405.078,60.1375,-345.28,210.924,-31.0212,789.019,-311.042,713.074,-786.944,413.132,241.76,564.76,34.92,10.72,312.72,9.48,-134.24,125.8,370.52,104.32,474.04,684.12,726.84,881.36,614.28,93.36,335.125,289.012,347.987,835.888,-114.887,-432.95,-151.988,-292.688,65.1,-506.362
939.888,-208.941,50.6813,77.2969,-341.275,27.8906,4008.92,4049.35,786.728,388.981,114.963,-302.547,176.588,193.747,582.971,1169.37,-119.209,-106.655,-110.597,-514.185,-138.299,343.724,-18.36,635.6,251.8,17.32,75.72,355.48,256.56,-3.6,-203.16,664.64,413.08,711.28,839.68,957.16,841.72,536.92,122.325,261.625,621.162,-76.3875,-322.438,481.163,812.087,4.2,-443.012,-298.2
900.256,-40.2687,-135.469,375.7,309.666,216.909,4639.19,5383.74,1157.81,1126.83,523.919,214.413,85.425,132.494,-446.747,-475.071,352.439,-547.904,87.565,125.33,388.751,389.477,-63.32,483.4,84.8,361.32,-284.32,-301.56,-72.52,182.72,-363.16,586.12,483.6,494.84,464.96,920.64,606.32,547.24,234.15,-21.0875,764.138,142.975,677.337,189.35,791.612,288.225,346.15,-98.7875
563.869,-96.3156,-164.103,368.316,-362.259,298.244,4781.09,4974.68,1586.42,1008.63,594.788,572.369,412.569,-126.863,666.905,402.446,1008.45,-566.579,89.9512,118.275,-502.15,-334.697,281.32,533.16,-231.6,56.48,-169.76,-78.96,270.32,-163.56,430.76,304.8,217.68,611.8,835.24,870,726.24,556.48,294.35,-163.1,-708.225,389.025,-678.212,-207.9,-248.412,38.0625,300.387,-107.362
671.181,325.55,-534.809,-282.359,-298.031,252.131,4166.7,4667.03,1474.06,1174.49,568.172,434.934,237.788,291.444,390.204,660.68,609.116,-205.321,-200.86,647.296,597.911,-1150.79,-58.6,624.84,190.96,259.64,141.12,-89.56,191.28,394.56,523.8,112.56,113.6,972.36,756.68,1250.08,707.32,342.88,206.85,202.125,-124.338,539.962,-360.587,537.075,-201.075,225.488,359.975,877.8
239.806,-153.106,29.3781,184.184,182.75,314.5,1841.58,2593.93,884.956,524.875,584.216,661.831,393.072,201.716,1175.38,-164.651,525.494,-29.88,113.814,-203.246,836.432,-76.36,-27.12,364.16,67.08,98.56,-241.68,-188.32,137.12,117.04,98.8,722.76,403.2,610.92,581.52,1006.36,867.36,142.84,-223.912,56.6125,-125.912,373.712,350.087,189.35,522.2,-435.575,-470.4,810.075
1236.01,-251.919,-270.513,27.6781,785.719,105.613,6838.89,7320.25,2307.17,932.184,397.109,359.709,442.266,177.384,-312.495,-20.5425,458.99,54.2612,606.004,3.83875,-92.0262,-161.85,128.48,289.08,467.8,169.12,172,-249.48,290.04,174.32,102.08,590.8,181.6,597.12,574.88,627.64,284.92,296.08,-71.1375,169.137,-87.5,504.612,340.462,551.513,259.262,-467.163,147.525,376.688
664.275,-130.262,526.362,-107.95,244.588,299.359,4360.66,5138.62,1644.59,1000.03,825.191,187.903,41.65,442.372,-484.616,-354.202,-499.66,577.576,-25.73,-109.041,-114.229,-553.299,-56.68,850.88,188.56,210.64,161.32,-1.96,-77.8,-140.08,70.04,602.28,829.8,997.24,740.28,1358.56,894.4,541.72,115.762,-271.163,394.625,-41.3875,-294.087,94.15,67.6375,311.5,834.837,-85.4
757.297,61.7313,-799.053,-360.134,6.90625,252.397,3561.87,3519.8,935.638,441.628,68.7438,-50.9469,369.75,222.859,637.751,432.845,441.352,-548.008,-176.997,207.085,465.734,-448.511,-54,656.76,225.2,160.36,-112.92,-83.6,-293.4,546.92,237.84,360.08,507.44,427.76,682.04,1099.08,665.08,484.08,-173.075,-102.025,201.512,-435.05,161.438,-782.95,244.738,-450.712,-11.2875,-589.662
1209.5,-386.644,463.197,-213.084,404.866,-142.8,2324.96,3145.27,1170.98,475.309,610.778,692.219,108.375,265.572,-477.25,168.801,-71.2762,424.13,-345.28,-414.481,993.302,-403.172,-53.32,1047.96,318.64,184.16,284.96,98.68,568.68,-103.72,715.16,921.72,873.48,1128.12,768.44,1334.96,882.28,707.2,676.025,-2.3625,256.987,260.575,566.3,730.1,689.675,955.412,163.1,119.088
746.938,-227.8,-138.55,52.5938,-88.0281,-205.009,2841.02,3573.4,755.384,718.569,720.109,376.656,-53.4969,409.7,-172.121,36.8312,143.382,310.109,-208.537,846.081,-186.542,-177.101,372.2,461.64,470.4,237.96,187.56,87.24,175.88,-133,532.48,719.88,473.32,789.68,885,881.2,451.24,269,-275.012,-527.45,368.288,-140.787,-269.85,547.575,610.487,1142.4,-530.162,-755.388
1175.6,210.694,420.166,310.888,211.703,-405.556,4888.14,5936.13,1845.78,1581.43,456.184,591.759,48.7688,-36.2844,646.674,876.895,-114.644,723.656,-48.7625,-60.6937,604.759,574.568,62,1256.32,713.28,203.24,434.48,92.6,92.12,-200.32,246.6,850.76,316.48,389.52,1100.04,1254.16,1286.72,835.28,444.413,-1285.2,446.6,290.587,1038.8,887.25,-506.1,861.787,-200.812,81.9
239.859,-229.5,-96.05,-358.116,-166.281,-268.547,2241.88,2880.92,921.134,150.928,25.4469,342.497,275.294,35.0094,528.917,-127.301,-144.316,595.318,311.146,39.5287,-470.195,185.816,47.56,419.76,386.84,369.68,-156.24,-232.32,143.56,69.96,341.72,149.96,372.4,571.12,795.08,909.76,652.88,374.92,-105.612,-588.35,213.412,-219.1,585.2,-418.6,-332.237,-144.113,164.238,-516.95
1439.79,-487.369,-72.8875,127.288,924.109,-0.265625,7514.64,8643.23,2052.38,1699.63,1265.97,298.456,268.016,134.672,457.019,758.101,400.579,638.893,235.616,-16.4963,-62.5612,-204.699,371.56,283.2,146.24,188,-93.04,-123.68,406.4,-81.64,433.76,160.64,561.76,700.4,575.64,807.48,760.96,200.84,-137.55,351.137,-137.725,621.688,-7.0875,626.412,58.1,422.45,-555.625,-402.5
1313.46,-125.109,406.566,303.556,574.281,-121.338,7298.9,7681.61,2317.68,1284.83,469.678,484.181,63.2719,581.347,906.775,325.671,878.347,980.956,59.8638,74.1813,147.74,1.8675,144.84,693.4,571.4,261.6,213.88,384,363.16,235.36,752.12,460.68,485.68,1271.88,1081.72,1221.16,1318.12,1126.72,646.8,753.462,-252.525,573.912,233.712,-217.087,28.2625,371.087,-661.85,-507.938
1023.45,162.509,-112.413,-68.3187,16.5219,367.2,4169.62,4939.19,1541.21,1362.87,692.644,745.822,209.366,427.391,733.616,97.525,161.954,46.2725,-187.995,315.089,-405.766,-630.177,68.88,627.08,280.2,117.72,202.2,10.52,285.12,91.84,393.96,339.2,577.84,746.72,1081.2,913.96,1164.4,645.32,534.537,50.8375,-27.7375,-450.012,-204.05,-383.337,814.537,258.212,-157.85,-744.975
1284.19,237.416,-17.0531,438.122,-161.5,655.881,4378.4,4865.67,1444.31,1131.24,485.031,203.309,113.263,181.794,1469.62,448.822,75.6338,-165.689,-599.26,-161.435,-926.487,920.159,157.92,1124.12,472.96,34.68,596.56,538.8,297.16,103.28,299.16,611.84,645.96,1095.72,1105.8,1489.84,1312.04,519.4,613.812,-405.125,20.3,-921.725,-264.337,836.938,114.275,546.525,334.512,564.375
1047.62,411.825,888.197,79.7938,-91.5344,92.9688,5716.41,5974.28,2134.62,1184.42,788.322,204.638,288.097,315.562,1135.85,-4.66875,-33.0962,384.497,456.915,692.739,-54.9875,1057.52,464.12,1168,911.44,-148.76,105.6,312.8,171.32,91.6,288.16,683.28,465.04,1114.72,827.04,1448.44,1275.88,781.4,-103.425,-302.4,-570.412,392.612,34.5625,9.7125,-173.863,338.538,-304.675,971.862
531.994,-232.528,185.513,-216.006,558.928,178.978,2544.85,2858.87,817.116,511.594,212.341,77.1375,-107.153,233.059,-457.745,-396.533,-361.154,-1270.63,246.095,215.489,1136.17,-1262.74,67.68,558.12,8.12,-85.6,107.88,160.84,613.96,11.2,664.08,718.48,246.56,709.2,713.36,1106.88,1001.84,709,221.55,1012.02,601.475,-263.2,715.225,-115.675,346.587,269.587,385.262,798.35
869.391,-283.263,-101.841,158.738,-215.316,130.634,2863.6,2874.81,1051.13,596.222,298.616,601.216,143.225,130.634,-35.8975,841.827,-36.7275,-330.859,-358.664,-1265.85,1009.18,-602.061,353.24,1335.28,468.44,374.28,382.8,451.04,252.2,55.44,362.32,752.08,351.08,1044.08,712.16,1210.92,1217.48,1080.92,745.412,203.875,629.737,720.212,364.788,539.787,998.287,-405.125,833,362.6
743.006,21.6219,87.6562,89.5688,333.519,36.3375,4688.6,5426.67,1352.19,826.625,569.872,631.444,108.109,-478.338,247.755,470.506,303.054,-434.505,-455.67,-31.955,483.267,-317.267,398.88,344.8,170,100.8,151.4,120.68,435.36,183.2,-2.04,569.8,578.64,766.96,595.6,671.8,261.56,269.36,-538.825,414.75,-327.688,-684.337,-193.2,509.337,509.25,392.175,-159.863,248.412
1130.08,93.2344,171.381,260.312,-697.159,177.597,7330.72,8314.65,2336.49,1885.51,1016.33,39.4188,287.619,93.6594,1192.09,-353.891,540.537,-15.77,826.68,877.102,-354.617,17.43,342.2,360.44,394.32,-26.72,238.64,-39.44,190.76,-15.24,355.24,460.16,194.72,1084.48,778.76,858.08,695.08,648.68,253.662,-95.8125,860.65,295.837,26.3375,684.075,-0.0875,597.188,679.7,-270.375
1006.61,369.909,197.413,-114.059,227.481,-243.844,3045.6,3307.72,1278.98,484.925,455.016,393.019,614.231,630.487,480.362,-376.405,233.852,-577.576,638.27,409.916,574.152,-672.922,136.32,784.84,488.72,-7.32,-64.08,444.96,221.76,-49.88,156.36,927.64,892.28,963.12,799.52,1342.48,1231.56,657.92,-86.0125,-32.2,-566.562,249.462,-76.65,144.637,12.6875,-3.5875,40.3375,-535.5
