"B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A"
114.75,258.241,353.175,84.5219,67.3094,-167.663,461.284,375.913,-137.594,15.7781,85.85,-196.244,195.872,-1.0625,-215.074,-740.36,538.255,618.454,-150.23,-64.8438,637.336,-327.85,298.2,457.92,146.8,-32.04,-48.96,582.32,525.8,262.56,1200.68,2606.76,2250.88,1246.72,1143.96,1193.28,967.4,599.84,138.25,-714.612,-88.2,2.975,10.7625,107.537,-372.4,609.875,979.912,-345.188
359.55,-42.925,-632.772,23.6406,340.85,-481.897,423.194,88.4531,589.156,361.834,411.188,91.3219,323.425,-325.816,40.8775,55.7137,119.312,126.99,272.448,-479.636,-451.105,-279.191,229.32,606.88,812.92,664.12,89.08,-18.88,108.12,43.56,1927.96,3858.28,3376.32,2102.68,1926.72,1748.32,907.52,604.96,263.637,211.312,586.337,381.762,665.7,73.9375,551.075,-610.05,42.35,382.637
259.462,54.7188,284.378,-87.7625,75.5438,-221.106,205.859,865.247,1.7,60.6156,315.722,-25.9781,548.197,-97.1125,-480.259,891.005,-272.966,1015.51,592.412,1458.21,300.253,647.504,73.2,568.76,302.36,13.88,223.24,162.52,192.48,209.2,949.76,2172.12,1961.24,1218.36,1261.84,1498.96,702.52,724.28,-92.575,-83.0375,1040.99,-331.625,-146.825,436.625,471.975,-253.312,685.212,1026.03
942.703,-117.619,363.534,-3.93125,290.116,321.991,978.988,1156.16,152.522,751.931,351.688,651.1,58.3844,86.8594,-662.444,307.619,-95.035,-51.5637,1179.95,342.894,501.216,201.171,338.2,749.04,598.04,348.28,281.2,135.88,283.4,166.92,2019.64,3271,2205.32,2118.4,1887.52,1806.92,1389.64,1032.52,-554.575,-13.2125,776.562,354.637,32.6375,698.425,319.637,326.2,175,276.5
124.1,-566.95,77.4563,-49.0875,79.3688,-177.863,-80.9094,324.7,-53.975,410.763,283.422,288.575,11.7406,136.266,405.559,518.854,-51.1488,531.511,-894.429,-787.462,281.577,43.3675,212.88,763.2,-75.4,304.52,186.56,-74.28,-295.32,102.08,2186.28,4808.76,3713.24,2623.96,2207.08,1917.76,558.24,519.52,390.425,514.062,146.65,247.8,-357.7,-386.312,-302.312,-217.35,-627.55,-503.913
179.509,300.422,99.1844,7.0125,64.2812,211.278,126.809,-85.85,94.1906,615.134,-286.928,-53.7094,271.575,396.631,216.526,230.325,470.402,838.196,195.569,599.26,16.0812,377.339,309.4,227.36,557.88,-108.2,26.84,198.32,215.2,50.04,1009.84,2077.04,1833.56,1693.48,1582.32,791.92,1024.72,458.12,184.625,-20.2125,-89.95,-36.4,-162.05,-336.962,74.2,110.075,249.988,895.912
744.388,-47.8656,223.975,203.894,36.4969,176.109,441.309,148.856,88.2938,305.522,402.369,-88.7719,-202.884,393.444,156.87,182.704,191.004,603.41,19.1938,-428.28,782.068,799.912,721.76,489,153.52,445.2,264.48,-162.08,117.8,15.72,2431.96,5005.04,4098.24,2998.44,2127.32,1933.88,1021.08,644.64,-80.0625,-15.4,-251.912,-25.375,-73.0625,134.4,-326.637,530.862,-316.487,149.8
786.038,78.8375,14.3438,-166.812,179.722,-88.5594,844.847,305.044,605.997,567.428,432.225,50.2031,258.772,357.319,25.5225,394.976,40.255,118.379,243.086,158.115,-482.749,-86.9425,446.32,973.92,608.12,192.16,512.64,159.12,140.44,208.04,1218.44,2509,2016.12,1762.84,1652,2004.8,1457.36,957.8,-34.2125,-509.075,387.275,-42.7875,176.4,428.225,-113.575,371.788,355.425,-1082.29
204.266,21.7281,239.7,-241.453,-241.772,75.9688,530.347,191.25,168.3,372.831,460.009,340.638,481.897,142.269,246.717,-50.5262,892.457,118.482,264.459,-673.856,73.3512,-7.055,120.48,366.56,142.64,394.88,349.16,198.24,361.44,178.12,1415.16,2808.92,2223.76,1393.84,940.6,1379,966.12,844,680.4,-170.8,234.5,-583.45,380.45,223.387,-229.512,-1075.11,-490.35,-387.1
191.091,202.884,3.98438,-80.2188,282.306,146.891,465.322,591.759,80.0594,499.109,525.459,-8.81875,272.319,103.222,173.574,458.264,-164.651,535.557,582.764,-167.66,71.1725,1035.63,393.84,820.36,670.08,421.48,271.72,73.12,7.52,108.64,1934.64,4004.08,3071.92,2445.68,1849,1839.88,1314.48,1026.4,362.512,135.275,-296.538,837.375,577.938,789.775,261.8,760.638,593.337,69.125
