"B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A"
6197.67,-16.4688,-82.3438,166.706,15.725,245.225,3829.78,2795.38,936.169,346.481,398.65,124.259,-239.966,212.606,631.422,-28.4275,236.031,254.084,-894.844,-878.347,549.045,282.304,173.44,167.48,295.88,134.8,385.32,-273.68,415.12,-243.6,229.08,663.2,942.72,3187.04,2345.08,2325.56,1136.84,535.2,-370.212,725.987,106.838,-85.6625,385.612,316.137,-12.95,503.737,113.838,-858.812
10026.6,440.3,-22.0469,79.4219,-111.403,401.519,6036.65,4771.53,1523.25,1204.98,286.663,103.594,314.075,140.728,-117.03,458.367,66.7113,1079.93,-370.18,230.221,52.8088,-280.229,169.96,646.88,320.68,319.52,330.72,288,-169.84,-12.96,76.28,250.88,1398.36,4700.24,3197.12,3867.16,1341.44,921.24,-26.6875,228.025,-214.025,-4.6375,250.688,228.113,171.762,-373.975,234.85,-466.55
18032.5,293.781,627.672,186.309,-42.5531,-88.9844,11366.6,8295.63,1678.38,914.122,717.559,983.238,599.994,19.8687,202.001,-134.771,643.872,401.098,-667.32,-575.916,-421.017,-807.59,373.96,1313.88,370.16,221.48,779.56,382.52,186.48,170.32,378.6,307.32,2008.16,8104.12,6123.6,6606.8,2831.88,1519.92,-94.7625,-90.7375,124.338,326.112,702.8,-605.412,19.6875,660.013,673.487,-291.987
5845.88,437.803,-137.859,-15.8313,-371.45,-10.9438,3789.62,2556.43,913.697,734.666,684.463,53.7094,-615.453,-57.8531,137.988,549.149,-80.7175,820.766,-1183.37,-64.325,-595.525,-644.703,151.4,1227.88,330.52,321.52,70.68,-0.2,215.88,219.76,542.84,908.84,1034.6,3090.36,2518.8,3049.8,1522.72,1025.36,283.938,-308.875,484.05,-440.65,663.337,113.312,-29.75,-262.762,-361.375,-405.125
15366.8,155.444,177.438,-177.384,170.691,-28.4219,9613.82,6297.81,1943.58,806.916,826.784,-80.4844,224.453,291.869,-179.902,118.379,-405.559,85.8012,-60.4862,-179.176,3.00875,309.279,-27.48,1002.48,206.08,-79.6,-256.52,227.96,342,161.96,566.64,457.56,1286.24,6874.04,5275.84,5234.2,1832.48,1118.12,-85.05,-1098.39,-376.425,754.162,420.875,879.812,496.038,1101.54,42.6125,-363.125
7294.01,58.5438,591.441,222.913,-24.65,-297.394,4821.52,3287.06,896.538,693.228,253.513,-150.503,45.1031,386.591,-168.49,810.391,-435.128,153.239,-424.337,-377.339,-362.606,500.179,479.64,465.68,458.6,306.56,193.8,382.64,-115.44,-112.96,138.76,358.8,1114,3952.6,2853.76,3072.6,1340.28,960.84,-79.3625,536.025,-221.55,803.688,573.825,-469.175,651.875,983.85,-360.325,397.425
5526.01,155.178,228.278,160.916,256.913,46.1656,3767.78,2789.86,646.956,338.938,613.806,167.716,197.678,-136.797,206.255,377.857,178.346,889.864,62.4575,978.362,-272.759,523.004,9.24,976.76,444.16,-30.24,157.96,241.32,226.96,164.6,308.44,536.2,587.12,3078.6,2675.44,3091.32,1603.92,1206.72,364.788,80.0625,536.987,340.112,-143.238,555.362,199.15,124.075,-26.6875,-488.775
11332.8,-358.116,374.744,96.7406,147.794,-228.172,7187.44,4953.06,1661.86,1010.01,531.675,165.538,-80.6969,-92.225,-116.926,39.7362,336.046,298.177,-350.052,-325.256,660.784,-14.6287,66.52,1174.52,556.8,-193.24,260.8,-436.12,-189.12,547.28,468.68,646.92,1306.24,5079.36,4059.08,3762.44,1829.48,1061.92,932.75,238.525,121.188,-105.7,557.112,-542.587,85.6625,318.325,-9.45,514.237
5671.57,-292.188,-449.119,127.872,-645.788,-158.259,3458.33,2004.35,616.941,486.784,26.2969,-572.316,613.541,257.603,-232.919,-408.775,-77.8125,634.846,-676.139,214.866,871.915,438.344,-162.48,157.04,390.44,111.36,392.36,-15.6,-47.64,343.44,302.48,339.12,751.84,3001.16,1893.84,2337.92,972.4,705.16,-822.237,-295.575,-45.7625,72.45,-38.7625,-10.0625,10.5875,102.637,-35.175,-360.587
6827.15,-172.816,72.7812,156.134,46.6438,818.816,4167.87,3488.4,872.366,790.5,440.034,775.731,195.075,159.534,628.518,-117.341,510.035,185.194,433.779,368.624,135.705,415.207,206.4,1218.08,267.68,200.44,421.68,304.52,319.84,-403.84,603.92,457.68,1361.08,3731.08,2696.84,3322.52,1519.96,859.28,268.887,-417.375,-376.25,689.5,160.65,491.4,291.9,-732.638,-180.688,281.312
5454.03,-56.7375,287.725,146.891,241.453,2.3375,3225.06,3057.24,727.016,339.681,248.519,87.4969,474.831,338.831,683.505,691.909,113.295,-415.726,-515.949,-960.206,-814.852,831.245,-124.12,866.44,89.68,163.04,192.6,-182.44,-140.92,-37.8,409.48,635.2,646.36,2832.56,2357.4,2577.24,1271.36,768.08,-131.075,37.975,-140.175,508.55,234.325,-111.825,169.05,-288.05,-60.9875,143.675
