"B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A"
1001.67,-54.2938,51.7438,3.08125,478.869,524.184,253.353,975.216,264.35,400.616,705.766,327.781,152.256,-19.8687,663.066,658.709,161.643,254.499,-680.081,-8.81875,378.065,741.086,163.68,728.32,227.44,181.92,71.48,-35.6,122.04,249.48,121.68,499.44,827.96,328.76,806.08,1020.72,512.2,518.68,-406.525,689.325,1440.42,2036.21,3287.38,2520.79,1993.86,2352.88,933.013,1275.49
230.403,149.334,168.353,658.219,-143.066,-32.4062,456.238,636.862,454.431,-237.363,264.509,12.6969,95.5188,360.666,-309.694,-192.56,-654.04,1941.68,62.4575,-320.38,-503.291,23.4475,-32.56,614.84,558.8,40.04,330.84,65.6,-53.24,209.68,3.88,660.16,425.6,911.04,163.68,577.44,893.24,663.72,1326.85,-407.312,980.263,2276.31,3217.99,1972.69,1861.12,1330.79,-142.45,907.462
802.878,534.225,15.4062,213.616,-157.038,30.4938,850.531,1074.13,445.878,488.325,646.319,218.344,366.616,280.606,436.061,308.76,39.5287,535.972,184.26,498.726,46.9987,256.055,68.56,832.88,211.92,404.24,202.08,101.52,-44.8,230.04,592.44,353.96,536.88,1077.32,879.16,1498.4,1008.68,842.88,679.35,231.438,1532.21,3429.74,4573.27,3282.21,2767.45,3021.02,1533.79,765.1
266.209,342.178,357.744,362.791,194.331,300.953,170.319,525.088,156.347,412.25,767.869,1252.37,795.653,851.966,1110.64,116.408,-274.834,721.685,-508.271,739.219,-739.945,-497.274,284.88,1201.4,441.16,782.28,96.28,53.64,62.6,96.16,376.96,297.44,490.36,279.08,296.16,828.2,313.28,1005.92,606.375,985.25,2474.15,7306.51,8916.69,8142.05,5399.01,7070.17,2677.59,1600.99
126.013,750.284,374.266,370.706,299.944,-3.1875,679.522,972.4,789.703,309.825,696.203,853.188,585.597,378.303,57.9963,-565.541,361.05,63.2875,252.735,-903.455,66.9187,-223.789,-4.96,778.68,886.8,382.08,-119.72,259.68,351.84,65.48,342.04,38.92,679.68,880.28,1092.12,1227.72,718.08,650.68,213.15,-63.6125,730.362,3273.2,3404.27,2867.72,1834.96,2774.01,996.888,1246.61
245.597,263.978,-327.144,474.088,369.856,-100.353,778.812,353.334,405.131,323,486.731,339.947,376.816,493.053,820.559,-536.076,-469.987,-978.777,490.841,777.606,968.61,926.591,269.76,572,684.28,328.96,634.24,-139.64,-1.84,354.08,564.8,258,124.56,765.28,614.32,1053.36,1043.88,975.52,966.7,-121.362,768.162,2244.46,3715.95,1913.89,2717.31,2101.57,1038.01,610.225
367.731,842.244,-116.45,319.228,-71.3469,149.069,725.528,949.556,179.828,723.934,1313.09,1252.85,403.059,483.969,510.658,1121.85,811.429,-229.495,1428.02,726.665,538.359,-390.826,242.2,982.28,899.56,360.8,560.24,620.16,271,112.32,457.6,511.04,793.6,374.44,723,1398.08,939.28,821.84,759.412,558.162,1890.96,6505.45,8891.4,6001.89,6413.31,5653.02,2925.82,2072.79
387.759,124.897,152.097,343.772,254.15,516.003,1033.02,1188.14,773.659,1058.04,1125.93,1425.34,1002.2,927.616,738.7,642.524,620.736,1358.19,1002.64,829.689,274.522,412.199,229.12,1382.2,917.92,350.48,371.84,601.2,-163.96,150.72,80.68,743.4,420.08,1132.32,900.64,1419.12,989.96,1025.68,1396.06,997.675,3509.1,7735.79,10278.1,8053.94,7606.81,6875.31,2763.6,2642.5
812.706,542.247,-149.972,-163.2,294.95,135.947,637.128,543.575,428.666,236.459,661.088,873.056,513.559,611.203,350.779,397.985,538.462,218.186,642.109,-229.599,-82.6888,377.443,138.64,839.72,580.12,-108,426.76,309.64,-64,-176.88,383.4,266.32,458.4,803.84,864.52,1383.72,846.24,789.88,1168.04,174.037,2188.64,5573.4,7166.95,5439.35,4566.1,4676,2620.27,2105.6
287.938,98.0156,-11.8469,212.341,146.625,503.838,96.8469,-117.619,515.684,447.419,610.672,235.503,485.881,158.312,-54.2612,259.064,-229.391,458.367,-261.035,785.491,-1004.82,-36.0012,-21.32,550.12,191.6,189.44,140.36,133.32,99.04,93.56,484.96,651.28,415.72,55.24,502.2,763.72,494.56,371.16,48.3,146.3,1263.85,3183.51,4801.56,3937.15,3170.12,3448.11,1488.11,681.888
